,id,experiences_offered,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,AMN_24-hour check-in,AMN_air conditioning,AMN_breakfast,AMN_buzzer/wireless intercom,AMN_cable tv,AMN_carbon monoxide detector,AMN_cat(s),AMN_dog(s),AMN_doorman,AMN_dryer,AMN_elevator in building,AMN_essentials,AMN_family/kid friendly,AMN_fire extinguisher,AMN_first aid kit,AMN_free parking on premises,AMN_gym,AMN_hair dryer,AMN_hangers,AMN_heating,AMN_hot tub,AMN_indoor fireplace,AMN_internet,AMN_iron,AMN_kitchen,AMN_laptop friendly workspace,AMN_lock on bedroom door,AMN_other pet(s),AMN_pets allowed,AMN_pets live on this property,AMN_pool,AMN_safety card,AMN_shampoo,AMN_smoke detector,AMN_smoking allowed,AMN_suitable for events,AMN_translation missing: en.hosting_amenity_49,AMN_translation missing: en.hosting_amenity_50,AMN_tv,AMN_washer,AMN_wheelchair accessible,AMN_wireless internet,BED=Airbed,BED=Couch,BED=Futon,BED=Pull-out Sofa,BED=Real Bed,POPTY=Apartment,POPTY=Bed & Breakfast,POPTY=Bungalow,POPTY=Cabin,POPTY=Camper/RV,POPTY=Chalet,POPTY=Condominium,POPTY=Dorm,POPTY=Earth House,POPTY=House,POPTY=Loft,POPTY=Other,POPTY=Tent,POPTY=Townhouse,POPTY=Treehouse,POPTY=Villa,POPTY=Yurt
38,2454666,none,2013-11-24,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5794270621,-82.586815777,t,3,4,1.0,2.0,2.0,,$140.00,$850.00,"$2,400.00",$250.00,,1,$0.00,2,1125,11,26,43,298,60,2014-03-24,2016-03-20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,2.37,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,6599654,none,2012-05-13,100%,87%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5829419096,-82.5886323009,t,3,4,1.0,2.0,2.0,,$120.00,$750.00,"$2,500.00",$200.00,$25.00,2,$10.00,1,1125,15,39,62,337,28,2015-08-31,2016-04-11,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,2,f,f,3.57,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,2761822,none,2013-01-18,90%,80%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,,35.5809718505,-82.5764328574,t,3,6,1.5,3.0,3.0,,$279.00,"$1,499.00",,"$1,000.00",$59.00,0,$0.00,2,28,0,0,13,13,44,2014-04-28,2016-03-30,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,3,f,f,1.82,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,8403131,none,2014-08-24,100%,96%,t,1,1,"['phone', 'reviews']",f,,35.5752190469,-82.5706396957,t,3,8,2.5,2.0,3.0,,$260.00,"$1,600.00","$4,000.00",,$75.00,4,$25.00,2,1125,0,1,1,266,24,2015-09-21,2016-04-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,3.38,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,1948744,none,2013-11-17,100%,71%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5775855324,-82.5851460263,t,3,6,1.0,2.0,2.0,,$150.00,$999.00,"$4,500.00",$125.00,$35.00,2,$10.00,1,30,18,46,76,351,114,2013-11-20,2016-04-17,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,3,f,f,3.86,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,12433546,none,2015-09-30,100%,100%,f,1,1,"['email', 'phone', 'google', 'reviews', 'kba']",t,,35.5872169848,-82.5792663915,t,3,4,1.0,2.0,2.0,,$115.00,,,$150.00,,1,$0.00,2,1125,16,25,25,25,0,,,,,,,,,,f,f,1,f,f,,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,3984596,none,2013-08-19,100%,95%,f,2,2,"['email', 'phone', 'google', 'reviews', 'kba']",t,,35.5748939419,-82.5717177018,f,3,14,3.0,5.0,8.0,,$350.00,,,$220.00,$140.00,6,$35.00,1,1125,22,46,66,327,46,2014-10-05,2016-04-11,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,2,f,f,2.43,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,3574658,none,2014-07-12,100%,72%,f,2,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.5866163499,-82.5804641987,t,3,4,1.0,2.0,2.0,,$140.00,$950.00,,,$25.00,4,$20.00,2,1125,1,1,1,235,40,2014-07-19,2016-04-04,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,2,f,f,1.86,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,2843256,none,2012-07-15,100%,87%,f,1,1,"['email', 'phone', 'facebook', 'google', 'reviews']",f,,35.5702996349,-82.573237952,t,3,7,2.0,3.0,4.0,,$155.00,,,$100.00,$100.00,4,$0.00,1,1125,26,42,70,345,55,2014-07-07,2016-04-19,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,3,f,f,2.52,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,9344195,none,2015-11-08,100%,100%,f,1,1,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.579229052,-82.6425862924,t,2,2,1.0,1.0,1.0,,$50.00,$350.00,,$100.00,,2,$0.00,2,7,8,22,34,294,5,2016-02-01,2016-04-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.81,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,6015623,none,2015-04-14,90%,100%,t,1,1,"['email', 'phone', 'reviews']",f,,35.5913674063,-82.6359952497,t,2,2,1.0,1.0,1.0,,$82.00,,,,,1,$0.00,2,5,28,53,68,68,36,2015-05-26,2016-04-11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,2,f,f,3.23,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49,3544255,none,2012-12-01,100%,84%,t,5,5,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,,35.5860041048,-82.6344016376,f,3,4,1.0,1.0,2.0,,$130.00,,,,$50.00,1,$0.00,2,1125,16,25,37,299,55,2014-11-10,2016-03-08,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,3,f,f,3.11,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,6234618,none,2015-05-01,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5821532951,-82.6108615683,t,2,2,1.0,1.0,1.0,,$55.00,$350.00,"$1,130.00",$150.00,$15.00,1,$15.00,2,1125,4,10,36,200,36,2015-06-19,2016-04-09,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,3.5,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,7995120,none,2011-06-20,100%,100%,f,7,7,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,,35.4990185177,-82.6165815537,t,3,8,2.0,4.0,7.0,,$235.00,"$1,350.00","$4,000.00",$350.00,$195.00,6,$23.00,2,31,21,50,69,330,4,2016-01-11,2016-04-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,1.17,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,3889212,none,2011-12-07,100%,80%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5988952606,-82.5931898845,t,3,2,1.0,1.0,1.0,,$80.00,$480.00,"$1,500.00",$200.00,$35.00,1,$0.00,2,1125,13,43,73,348,19,2014-08-25,2016-04-17,89.0,9.0,10.0,9.0,9.0,9.0,10.0,f,f,3,f,f,0.94,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,6741903,none,2013-08-13,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5690471448,-82.5957975592,t,3,6,2.0,3.0,3.0,,$280.00,"$1,200.00",,$200.00,$60.00,6,$30.00,3,1125,25,52,71,255,10,2015-06-28,2015-12-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,12144656,none,2015-09-09,,,f,1,1,"['email', 'phone', 'kba']",f,,35.6166267834,-82.5989607305,t,3,4,1.0,2.0,2.0,,$175.00,,,$250.00,$65.00,4,$20.00,2,1125,23,33,33,297,0,,,,,,,,,,f,t,1,f,f,,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,597424,none,2011-01-04,100%,100%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5538493811,-82.6266790461,f,3,6,1.0,2.0,2.0,,$120.00,,,,$20.00,4,$15.00,1,30,26,56,86,361,77,2012-07-23,2016-04-05,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,t,3,f,f,1.69,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,10335139,none,2016-01-03,100%,67%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5226392255,-82.6134162441,f,3,4,1.0,1.0,1.0,,$205.00,,,,$65.00,1,$0.00,2,1125,28,58,88,363,2,2016-03-27,2016-04-19,100.0,10.0,10.0,9.0,10.0,9.0,10.0,f,f,2,f,f,2.0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,12382183,none,2013-01-11,33%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5677882589,-82.6103444034,t,3,6,1.0,3.0,2.0,,$120.00,,,$500.00,$100.00,6,$25.00,30,1125,30,60,90,365,0,,,,,,,,,,f,f,1,f,f,,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,9592262,none,2012-07-25,100%,55%,f,1,1,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,,35.5772016144,-82.5960702112,t,3,3,1.0,1.0,2.0,,$135.00,,,$100.00,$65.00,1,$0.00,2,1125,1,5,31,306,2,2016-01-03,2016-03-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,0.55,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,6214161,none,2012-07-04,100%,38%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5716412771,-82.605395587,f,3,4,1.0,2.0,2.0,,$95.00,$475.00,"$1,700.00",$500.00,$25.00,2,$15.00,2,31,0,0,21,111,13,2015-12-07,2016-04-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,2.81,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,8051829,none,2015-08-25,100%,100%,t,1,1,"['email', 'phone', 'reviews']",f,,35.5943072344,-82.6043066434,t,2,3,1.0,1.0,1.0,,$65.00,,,,,1,$0.00,2,1125,2,6,21,21,15,2015-08-30,2016-03-08,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,1,f,f,1.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,8362668,none,2014-10-30,100%,96%,t,1,1,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,,35.5763376604,-82.5994366275,t,2,4,1.0,1.0,2.0,,$50.00,$365.00,,$150.00,$35.00,2,$20.00,1,14,18,36,57,143,42,2015-09-20,2016-04-11,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,5.78,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,3455514,none,2014-06-28,100%,94%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5695439994,-82.596822717,t,2,2,1.0,1.0,1.0,,$50.00,,,,,1,$0.00,1,1125,12,42,72,341,68,2014-07-07,2016-04-06,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,1,f,f,3.11,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,6776511,none,2015-06-10,100%,,f,1,1,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,,35.6267426499,-82.6397840776,t,2,1,1.5,1.0,1.0,,$40.00,$190.00,$672.00,,$25.00,1,$0.00,1,1125,29,59,89,364,5,2015-07-10,2015-10-27,95.0,9.0,9.0,10.0,10.0,10.0,10.0,f,f,1,f,f,0.52,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,8246075,none,2013-04-24,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5753347197,-82.5972818403,t,2,2,1.0,1.0,1.0,,$85.00,$525.00,"$1,800.00",,$25.00,1,$0.00,2,1125,23,45,70,158,9,2015-09-27,2016-03-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,1.29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,156805,none,2011-06-26,100%,68%,f,6,6,"['email', 'phone', 'facebook', 'reviews']",f,,35.5775536582,-82.5969700707,t,2,2,,1.0,1.0,,$72.00,,,,,2,$12.00,1,7,28,58,88,363,25,2011-09-20,2016-03-26,84.0,9.0,9.0,10.0,9.0,10.0,8.0,f,f,2,f,f,0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,12037386,none,2016-03-25,,,f,2,2,['phone'],f,,35.5808543966,-82.5979784644,t,2,1,0.0,1.0,1.0,,$45.00,,,,$30.00,1,$0.00,2,1125,29,38,38,38,0,,,,,,,,,,f,f,1,f,f,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67,12242212,none,2016-03-25,,,f,2,2,['phone'],f,,35.5792650046,-82.5997372053,t,2,2,0.0,1.0,1.0,,$45.00,,,,$30.00,1,$15.00,2,1125,29,59,89,364,0,,,,,,,,,,f,f,1,f,f,,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68,7045303,none,2013-05-31,90%,88%,t,2,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.5781600514,-82.6032354562,t,2,2,1.0,1.0,1.0,,$79.00,,,,,0,$0.00,2,1125,26,56,86,361,10,2015-07-17,2016-03-06,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.07,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69,2605290,none,2014-02-08,100%,0%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5819553868,-82.5990210866,t,2,4,1.0,1.0,2.0,,$125.00,$598.00,"$1,950.00",$100.00,$25.00,2,$15.00,1,1125,0,0,0,203,4,2014-04-21,2014-06-03,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,0.16,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70,881707,none,2013-01-11,100%,100%,f,1,1,"['phone', 'facebook', 'reviews']",f,,35.5689307607,-82.5947484528,t,3,2,1.0,1.0,1.0,,$92.00,$600.00,"$1,200.00",$100.00,$15.00,0,$0.00,3,365,2,7,26,89,164,2013-10-05,2016-04-21,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,3,f,f,5.28,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,6197585,none,2015-04-27,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5682924335,-82.6140484899,t,3,2,1.0,0.0,1.0,,$80.00,$500.00,"$1,800.00",$100.00,$40.00,1,$0.00,1,1125,22,49,79,354,37,2015-05-25,2016-04-17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,3.32,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,8265544,none,2015-09-06,100%,100%,t,1,1,"['email', 'phone', 'google', 'amex', 'reviews', 'kba']",t,,35.5430981124,-82.6011566794,t,3,6,2.5,3.0,3.0,,$188.00,"$1,550.00","$5,100.00",,$60.00,4,$25.00,2,1125,6,23,42,278,38,2015-10-04,2016-04-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,5.62,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,266511,none,2010-10-19,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,,35.5755811108,-82.6230491228,t,3,3,1.0,1.0,1.0,,$95.00,$550.00,"$1,500.00",,$20.00,2,$5.00,1,30,12,12,19,293,116,2013-10-01,2016-04-09,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,3.73,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3522532,none,2013-01-25,100%,94%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5801238298,-82.6071144158,t,3,3,1.0,0.0,2.0,,$80.00,$475.00,"$1,250.00",,$30.00,1,$15.00,2,1125,20,45,69,87,67,2014-09-02,2016-04-07,94.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,3,f,f,3.36,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,3522134,none,2014-07-06,100%,95%,f,1,1,"['email', 'phone', 'reviews']",f,,35.5850076664,-82.6082794132,t,3,6,2.0,3.0,3.0,,$145.00,$800.00,,,$50.00,5,$10.00,2,21,15,31,45,229,47,2014-07-14,2016-04-10,94.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,1,f,f,2.18,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,3569783,none,2014-07-11,80%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5762326655,-82.5955311755,t,3,4,1.0,2.0,2.0,,$125.00,$825.00,"$3,200.00",,$40.00,2,$0.00,1,1125,15,37,41,153,137,2014-07-27,2016-04-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,6.45,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,1422958,none,2013-06-02,100%,100%,t,2,2,"['email', 'phone', 'reviews', 'kba']",t,,35.5154028063,-82.5954274299,t,3,2,1.0,1.0,1.0,,$85.00,$450.00,"$1,350.00",$250.00,$50.00,1,$0.00,2,1125,27,53,83,358,22,2013-08-05,2016-04-11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,2,f,f,0.67,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,5231708,none,2015-02-01,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5734287951,-82.6123326388,t,3,8,2.0,3.0,4.0,,$195.00,"$1,100.00","$3,600.00",$150.00,$75.00,4,$0.00,2,29,13,22,36,262,20,2015-04-13,2016-04-08,92.0,10.0,9.0,9.0,9.0,9.0,9.0,f,t,3,f,f,1.59,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79,11238909,none,2013-08-24,100%,100%,t,2,2,"['email', 'phone', 'reviews', 'kba']",t,,35.5677957066,-82.6185725343,f,3,4,2.0,2.0,2.0,,$300.00,,,$500.00,,1,$0.00,7,8,0,0,0,8,0,,,,,,,,,,f,f,3,f,f,,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
